time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
4.90|(159.39,-.00)|(1.00,-.01)|158.3861391688584|19.109418280147285|158|0|0|(169.39,.00)|(235.82,.00)|(178.42,.00)|0.04|1.00|0.00|(179.39,.00)|(1.00,.00)|178.3861391688584|19.109418280147285|0|null|2.4988481433771907|0|null|false|0|false
4.95|(160.36,-.01)|(1.00,-.01)|159.35955447363443|19.241741613835494|159|0|0|(170.36,.00)|(237.33,.00)|(179.39,.00)|0.04|1.00|0.00|(180.36,.00)|(1.00,.00)|179.35955447363443|19.241741613835494|0|null|2.4969811506453397|0|null|false|0|false
5.00|(161.34,-.02)|(1.00,-.01)|160.3393077671408|19.372431920021018|160|0|0|(171.34,.00)|(238.83,.00)|(180.36,.00)|0.04|1.00|0.00|(181.34,.00)|(1.00,.00)|180.3393077671408|19.372431920021018|0|null|2.495118076263876|0|null|false|0|false
5.05|(162.33,-.02)|(1.00,-.01)|161.32532404034734|19.50152968823901|161|0|0|(172.33,.00)|(240.33,.00)|(181.34,.00)|0.04|1.00|0.00|(182.33,.00)|(1.00,.00)|181.32532404034734|19.50152968823901|0|null|2.4932550720801885|0|null|false|0|false
5.10|(163.32,-.03)|(1.00,-.01)|162.31753007006157|19.629073771773136|162|0|0|(173.32,.00)|(241.83,.00)|(182.33,.00)|0.04|1.00|0.00|(183.32,.00)|(1.00,.00)|182.31753007006157|19.629073771773136|0|null|2.4913899706258875|0|null|false|0|false
5.15|(164.32,-.04)|(1.00,-.01)|163.3158543531294|19.75510147899584|163|0|0|(174.32,.00)|(243.34,.00)|(183.32,.00)|0.04|1.00|0.00|(184.32,.00)|(1.00,.00)|183.3158543531294|19.75510147899584|0|null|2.4895220036243253|0|null|false|0|false
5.20|(165.32,-.05)|(1.00,-.01)|164.32022704415894|19.879648658252833|164|0|0|(175.32,.00)|(244.84,.00)|(184.32,.00)|0.04|1.00|0.00|(185.32,.00)|(1.00,.00)|184.32022704415894|19.879648658252833|0|null|2.4876515385684215|0|null|false|0|false
5.25|(166.33,-.05)|(1.00,-.01)|165.3305848504031|20.002749776840822|165|0|0|(176.33,.00)|(246.34,.00)|(185.32,.00)|0.07|1.00|0.00|(186.33,.00)|(1.00,.00)|185.3305848504031|20.002749776840822|0|null|2.4860176157856526|0|null|false|0|false
5.30|(167.35,-.06)|(1.00,-.01)|166.34685766398488|20.124437994573427|166|0|0|(177.35,.00)|(247.84,.00)|(186.33,.00)|0.07|1.00|0.00|(187.35,.00)|(1.00,.00)|186.34685766398488|20.124437994573427|0|null|2.484461693752724|0|null|false|0|false
5.35|(168.37,-.06)|(1.00,-.01)|167.3689800916892|20.24474523238167|167|0|0|(178.37,.00)|(249.35,.00)|(187.35,.00)|0.07|1.00|0.00|(188.37,.00)|(1.00,.00)|187.3689800916892|20.24474523238167|0|null|2.4829821183842666|0|null|false|0|false
5.40|(169.40,-.07)|(1.00,-.01)|168.39688818140095|20.36370223635272|168|0|0|(179.40,.00)|(250.85,.00)|(188.37,.00)|0.07|1.00|0.00|(189.40,.00)|(1.00,.00)|188.39688818140095|20.36370223635272|0|null|2.4815797078104547|0|null|false|0|false
5.45|(170.43,-.07)|(1.00,-.01)|169.4305193588273|20.481338637572303|169|0|0|(180.43,.00)|(252.36,.00)|(189.40,.00)|0.07|1.00|0.00|(190.43,.00)|(1.00,.00)|189.4305193588273|20.481338637572303|0|null|2.4802575315550586|0|null|false|0|false
5.50|(171.47,-.08)|(1.00,-.01)|170.46981236988225|20.59768300810208|170|0|0|(181.47,.00)|(253.86,.00)|(190.43,.00)|0.07|1.00|0.00|(191.47,.00)|(1.00,.00)|190.46981236988225|20.59768300810208|0|null|2.47902065646676|0|null|false|0|false
5.55|(172.51,-.08)|(1.00,-.01)|171.51470722641383|20.712762913392815|171|0|0|(182.51,.00)|(255.37,.00)|(191.47,.00)|0.07|1.00|0.00|(192.51,.00)|(1.00,.00)|191.51470722641383|20.712762913392815|0|null|2.477875881813822|0|null|false|0|false
5.60|(173.57,-.08)|(1.00,-.00)|172.56514515378194|20.82660496140688|172|0|0|(183.57,.00)|(256.87,.00)|(192.51,.00)|0.07|1.00|0.00|(193.57,.00)|(1.00,.00)|192.56514515378194|20.82660496140688|0|null|2.4768314795250728|0|null|false|0|false
5.65|(174.62,-.09)|(1.00,-.00)|173.62106853963476|20.93923484869918|173|0|0|(184.62,.00)|(258.38,.00)|(193.57,.00)|0.07|1.00|0.00|(194.62,.00)|(1.00,.00)|193.62106853963476|20.93923484869918|0|null|2.475896949949086|0|null|false|0|false
5.70|(175.68,-.09)|(1.00,-.00)|174.68242133473842|21.05067740368357|174|0|0|(185.68,.00)|(259.89,.00)|(194.62,.00)|0.08|1.00|0.00|(195.68,.00)|(1.00,.00)|194.68242133473842|21.05067740368357|0|null|2.4751736298917906|0|null|false|0|false
5.75|(176.75,-.09)|(1.00,-.00)|175.7491476338044|21.160956627292094|175|0|0|(186.75,.00)|(261.39,.00)|(195.68,.00)|0.08|1.00|0.00|(196.75,.00)|(1.00,.00)|195.7491476338044|21.160956627292094|0|null|2.474611598859611|0|null|false|0|false
5.80|(177.82,-.09)|(1.00,-.00)|176.82119288793942|21.27009573121656|176|0|0|(187.82,.00)|(262.90,.00)|(196.75,.00)|0.08|1.00|0.00|(197.82,.00)|(1.00,.00)|196.82119288793942|21.27009573121656|0|null|2.4742216970640025|0|null|false|0|false
5.85|(178.90,-.10)|(1.00,-.00)|177.89850351941038|21.37811717390585|177|0|0|(188.90,.00)|(264.41,.00)|(197.82,.00)|0.08|1.00|0.00|(198.90,.00)|(1.00,.00)|197.89850351941038|21.37811717390585|0|null|2.474015755461228|0|null|false|0|false
5.90|(179.98,-.10)|(1.00,-.00)|178.98102687732253|21.48504269447798|178|0|0|(189.98,.00)|(265.92,.00)|(198.90,.00)|0.08|1.00|0.00|(199.98,.00)|(1.00,.00)|198.98102687732253|21.48504269447798|0|null|2.474006407546592|0|null|false|0|false
5.95|(181.07,-.09)|(1.00,-.00)|180.06871119604943|21.590893344692585|180|0|0|(191.07,.00)|(267.43,.00)|(199.98,.00)|0.08|1.00|0.00|(201.07,.00)|(1.00,.00)|200.06871119604943|21.590893344692585|0|null|2.474206900690282|0|null|false|0|false
6.00|(182.16,-.09)|(1.00,-.00)|181.16150555663748|21.695689519117817|181|0|0|(192.16,.00)|(268.94,.00)|(201.07,.00)|0.08|1.00|0.00|(202.16,.00)|(1.00,.00)|201.16150555663748|21.695689519117817|0|null|2.4746309098832113|0|null|false|0|false
6.05|(183.26,-.09)|(1.00,-.00)|182.25936141597828|21.79945098361472|182|0|0|(193.26,.00)|(270.46,.00)|(202.16,.00)|0.06|1.00|0.00|(203.26,.00)|(1.00,.00)|202.25936141597828|21.79945098361472|0|null|2.475179480518963|0|null|false|0|false
6.10|(184.36,-.09)|(1.00,.00)|183.362228700459|21.902196902252378|183|0|0|(194.36,.00)|(271.97,.00)|(203.26,.00)|0.06|1.00|0.00|(204.36,.00)|(1.00,.00)|203.362228700459|21.902196902252378|0|null|2.4759426056239278|0|null|false|0|false
6.15|(185.47,-.08)|(1.00,.00)|184.47005904048368|22.00394586275828|184|0|0|(195.47,.00)|(273.49,.00)|(204.36,.00)|0.06|1.00|0.00|(205.47,.00)|(1.00,.00)|204.47005904048368|22.00394586275828|0|null|2.476935182572378|0|null|false|0|false
6.20|(186.58,-.08)|(1.00,.00)|185.58280480225636|22.10471590060014|185|0|0|(196.58,.00)|(275.00,.00)|(205.47,.00)|0.06|1.00|0.00|(206.58,.00)|(1.00,.00)|205.58280480225636|22.10471590060014|0|null|2.478171348675014|0|null|false|0|false
6.25|(187.70,-.07)|(1.00,.00)|186.7004190697616|22.204524521788098|186|0|0|(197.70,.00)|(276.52,.00)|(206.58,.00)|0.06|1.00|0.00|(207.70,.00)|(1.00,.00)|206.7004190697616|22.204524521788098|0|null|2.479664382229487|0|null|false|0|false
6.30|(188.82,-.07)|(1.00,.00)|187.82285563034355|22.30338872447942|187|0|0|(198.82,.00)|(278.04,.00)|(207.70,.00)|0.06|1.00|0.00|(208.82,.00)|(1.00,.00)|207.82285563034355|22.30338872447942|0|null|2.4814266266671225|0|null|false|0|false
6.35|(189.95,-.06)|(1.00,.00)|188.95006896317634|22.401325019461737|188|0|0|(199.95,.00)|(279.56,.00)|(208.82,.00)|0.06|1.00|0.00|(209.95,.00)|(1.00,.00)|208.95006896317634|22.401325019461737|0|null|2.483469434047242|0|null|false|0|false
6.40|(191.08,-.05)|(1.00,.00)|190.08202582453325|22.498349449585124|190|0|0|(201.08,.00)|(281.08,.00)|(209.95,.00)|0.02|1.00|0.00|(211.08,.00)|(1.00,.00)|210.08202582453325|22.498349449585124|0|null|2.485379751097626|0|null|false|0|false
6.45|(192.22,-.05)|(1.00,.01)|191.2186756542595|22.59447760820823|191|0|0|(202.22,.00)|(282.60,.00)|(211.08,.00)|0.02|1.00|0.00|(212.22,.00)|(1.00,.00)|211.2186756542595|22.59447760820823|0|null|2.4874515870878184|0|null|false|0|false
6.50|(193.36,-.04)|(1.00,.01)|192.35997569637635|22.689724656718976|192|0|0|(203.36,.00)|(284.12,.00)|(212.22,.00)|0.02|1.00|0.00|(213.36,.00)|(1.00,.00)|212.35997569637635|22.689724656718976|0|null|2.4896958549907415|0|null|false|0|false
6.55|(194.51,-.03)|(1.00,.01)|193.50588388330115|22.78410534118586|193|0|0|(204.51,.00)|(285.64,.00)|(213.36,.00)|0.02|1.00|0.00|(214.51,.00)|(1.00,.00)|213.50588388330115|22.78410534118586|0|null|2.4921208754546353|0|null|false|0|false
6.60|(195.66,-.02)|(1.00,.01)|194.65635882770837|22.87763400819213|194|0|0|(205.66,.00)|(287.17,.00)|(214.51,.00)|0.02|1.00|0.00|(215.66,.00)|(1.00,.00)|214.65635882770837|22.87763400819213|0|null|2.4947325398738216|0|null|false|0|false
6.65|(196.81,-.01)|(1.00,.01)|195.8113598185015|22.970324619901238|195|0|0|(206.81,.00)|(288.69,.00)|(215.66,.00)|0.02|1.00|0.00|(216.81,.00)|(1.00,.00)|215.8113598185015|22.970324619901238|0|null|2.4975345131530235|0|null|false|0|false
6.70|(197.97,.00)|(1.00,.01)|196.97084681809866|23.062190768398786|196|0|0|(207.97,.00)|(290.22,.00)|(216.81,.00)|0.02|1.00|0.00|(217.97,.00)|(1.00,.00)|216.97084681809866|23.062190768398786|0|null|2.5005284638360226|0|null|false|0|false
6.75|(199.13,.01)|(1.00,.01)|198.13478045874984|23.153245689352893|198|0|0|(209.13,.00)|(291.75,.00)|(217.97,.00)|0.02|1.00|0.00|(219.13,.00)|(1.00,.00)|218.13478045874984|23.153245689352893|0|null|2.5037143112583298|0|null|false|0|false
6.80|(200.30,.03)|(1.00,.01)|199.30312203628455|23.24350227503225|199|0|0|(210.30,.00)|(293.28,.00)|(219.13,.00)|0.02|1.00|0.00|(220.30,.00)|(1.00,.00)|219.30312203628455|23.24350227503225|0|null|2.50709048126855|0|null|false|0|false
6.85|(201.48,.04)|(1.00,.01)|200.47585515169254|23.33297308671839|200|0|0|(211.48,.00)|(294.81,.00)|(220.30,.00)|-0.06|1.00|0.00|(221.48,.00)|(1.00,.00)|220.47585515169254|23.33297308671839|0|null|2.5098818055183005|0|null|false|0|false
6.90|(202.65,.05)|(1.00,.01)|201.6529302517042|23.42167036654626|201|0|0|(212.65,.00)|(296.34,.00)|(221.48,.00)|-0.06|1.00|0.00|(222.65,.00)|(1.00,.00)|221.6529302517042|23.42167036654626|0|null|2.5126032538581438|0|null|false|0|false
6.95|(203.83,.06)|(1.00,.01)|202.8343109346073|23.509606048804905|202|0|0|(213.83,.00)|(297.87,.00)|(222.65,.00)|-0.06|1.00|0.00|(223.83,.00)|(1.00,.00)|222.8343109346073|23.509606048804905|0|null|2.5152534277957344|0|null|false|0|false
7.00|(205.02,.07)|(1.00,.01)|204.0199613637796|23.596791770728235|204|0|0|(215.02,.00)|(299.41,.00)|(223.83,.00)|-0.06|1.00|0.00|(225.02,.00)|(1.00,.00)|224.0199613637796|23.596791770728235|0|null|2.517828279766727|0|null|false|0|false
7.05|(206.21,.07)|(1.00,.01)|205.20984622333157|23.6832388828035|205|0|0|(216.21,.00)|(300.94,.00)|(225.02,.00)|-0.06|1.00|0.00|(226.21,.00)|(1.00,.00)|225.20984622333157|23.6832388828035|0|null|2.5203215633184364|0|null|false|0|false
7.10|(207.40,.08)|(1.00,.01)|206.40393068469282|23.76895845862372|206|0|0|(217.40,.00)|(302.48,.00)|(226.21,.00)|-0.06|1.00|0.00|(227.40,.00)|(1.00,.00)|226.40393068469282|23.76895845862372|0|null|2.5227252982680684|0|null|false|0|false
7.15|(208.60,.09)|(1.00,.01)|207.60218038121553|23.853961304308452|207|0|0|(218.60,.00)|(304.02,.00)|(227.40,.00)|-0.06|1.00|0.00|(228.60,.00)|(1.00,.00)|227.60218038121553|23.853961304308452|0|null|2.525030235452784|0|null|false|0|false
7.20|(209.80,.10)|(1.00,.01)|208.80456138840867|23.938257967515785|208|0|0|(219.80,.00)|(305.56,.00)|(228.60,.00)|-0.06|1.00|0.00|(229.80,.00)|(1.00,.00)|228.80456138840867|23.938257967515785|0|null|2.5272263081362674|0|null|false|0|false
7.25|(211.01,.11)|(1.00,.01)|210.01104175524182|24.021858746067018|210|0|0|(221.01,.00)|(307.10,.00)|(229.80,.00)|-0.11|1.00|0.00|(231.01,.00)|(1.00,.00)|230.01104175524182|24.021858746067018|0|null|2.528774700032216|0|null|false|0|false
7.30|(212.22,.11)|(1.00,.01)|211.22158850736798|24.10477369620424|211|0|0|(222.22,.00)|(308.64,.00)|(231.01,.00)|-0.11|1.00|0.00|(232.22,.00)|(1.00,.00)|231.22158850736798|24.10477369620424|0|null|2.5300194413944177|0|null|false|0|false
7.35|(213.44,.11)|(1.00,.01)|212.43616827872094|24.187012640499695|212|0|0|(223.44,.00)|(310.18,.00)|(232.22,.00)|-0.11|1.00|0.00|(233.44,.00)|(1.00,.00)|232.43616827872094|24.187012640499695|0|null|2.5309517446602467|0|null|false|0|false
7.40|(214.65,.12)|(1.00,.01)|213.65474800424764|24.268585175434705|213|0|0|(224.65,.00)|(311.73,.00)|(233.44,.00)|-0.11|1.00|0.00|(234.65,.00)|(1.00,.00)|233.65474800424764|24.268585175434705|0|null|2.5315623022517224|0|null|false|0|false
7.45|(215.88,.12)|(1.00,.00)|214.87729490905681|24.349500678664892|214|0|0|(225.88,.00)|(313.28,.00)|(234.65,.00)|-0.11|1.00|0.00|(235.88,.00)|(1.00,.00)|234.87729490905681|24.349500678664892|0|null|2.5318416858507207|0|null|false|0|false
7.50|(217.10,.12)|(1.00,.00)|216.1037765078474|24.429768315987463|216|0|0|(227.10,.00)|(314.82,.00)|(235.88,.00)|-0.11|1.00|0.00|(237.10,.00)|(1.00,.00)|236.1037765078474|24.429768315987463|0|null|2.531780709337265|0|null|false|0|false
7.55|(218.33,.11)|(1.00,.00)|217.33416061218063|24.509397048025292|217|0|0|(228.33,.00)|(316.37,.00)|(237.10,.00)|-0.11|1.00|0.00|(238.33,.00)|(1.00,.00)|237.33416061218063|24.509397048025292|0|null|2.531370748255279|0|null|false|0|false
7.60|(219.57,.11)|(1.00,.00)|218.56841667010397|24.588395636641796|218|0|0|(229.57,.00)|(317.92,.00)|(238.33,.00)|-0.10|1.00|0.00|(239.57,.00)|(1.00,.00)|238.56841667010397|24.588395636641796|0|null|2.5306694437003223|0|null|false|0|false
7.65|(220.81,.11)|(1.00,.00)|219.8065122758869|24.666772651099734|219|0|0|(230.81,.00)|(319.47,.00)|(239.57,.00)|-0.10|1.00|0.00|(240.81,.00)|(1.00,.00)|239.8065122758869|24.666772651099734|0|null|2.529626195635045|0|null|false|0|false
7.70|(222.05,.10)|(1.00,-.00)|221.0484163742159|24.586499776486363|221|0|0|(232.05,.00)|(320.39,.00)|(240.81,.00)|-0.10|1.00|0.00|(242.05,.00)|(1.00,.00)|241.0484163742159|24.586499776486363|0|null|2.528235390918401|0|null|false|0|false
7.75|(223.29,.10)|(1.00,-.00)|222.29409828442598|24.586499776486363|222|0|0|(233.29,.00)|(321.64,.00)|(242.05,.00)|-0.10|1.00|0.00|(243.29,.00)|(1.00,.00)|242.29409828442598|24.586499776486363|0|null|2.5264928705837533|0|null|false|0|false
7.80|(224.54,.09)|(1.00,-.00)|223.54352771797676|24.586499776486363|223|0|0|(234.54,.00)|(322.89,.00)|(243.29,.00)|-0.10|1.00|0.00|(244.54,.00)|(1.00,.00)|243.54352771797676|24.586499776486363|0|null|2.5243959753389587|0|null|false|0|false
7.85|(225.80,.08)|(1.00,-.00)|224.79667479397463|24.586499776486363|224|0|0|(235.80,.00)|(324.14,.00)|(244.54,.00)|-0.10|1.00|0.00|(245.80,.00)|(1.00,.00)|244.79667479397463|24.586499776486363|0|null|2.5219435403725594|0|null|false|0|false
7.90|(227.05,.07)|(1.00,-.01)|226.05351005194302|24.586499776486363|226|0|0|(237.05,.00)|(325.40,.00)|(245.80,.00)|-0.10|1.00|0.00|(247.05,.00)|(1.00,.00)|246.05351005194302|24.586499776486363|0|null|2.5191358434009747|0|null|false|0|false
7.95|(228.31,.06)|(1.00,-.01)|227.31400446116314|24.586499776486363|227|0|0|(238.31,.00)|(326.66,.00)|(247.05,.00)|-0.10|1.00|0.00|(248.31,.00)|(1.00,.00)|247.31400446116314|24.586499776486363|0|null|2.5159745105845897|0|null|false|0|false
8.00|(229.58,.05)|(1.00,-.01)|228.57812942604636|24.586499776486363|228|0|0|(239.58,.00)|(327.92,.00)|(248.31,.00)|-0.10|1.00|0.00|(249.58,.00)|(1.00,.00)|248.57812942604636|24.586499776486363|0|null|2.512462385477808|0|null|false|0|false
8.05|(230.85,.04)|(1.00,-.01)|229.84588194146983|24.586499776486363|229|0|0|(240.85,.00)|(329.19,.00)|(249.58,.00)|-0.00|1.00|0.00|(250.85,.00)|(1.00,.00)|249.84588194146983|24.586499776486363|0|null|2.5096718267804734|0|null|false|0|false
8.10|(232.12,.03)|(1.00,-.01)|231.1172228056735|24.586499776486363|231|0|0|(242.12,.00)|(330.46,.00)|(250.85,.00)|-0.00|1.00|0.00|(252.12,.00)|(1.00,.00)|251.1172228056735|24.586499776486363|0|null|2.506892179434039|0|null|false|0|false
8.15|(233.39,.02)|(1.00,-.01)|232.3921262471771|24.586499776486363|232|0|0|(243.39,.00)|(331.74,.00)|(252.12,.00)|-0.00|1.00|0.00|(253.39,.00)|(1.00,.00)|252.3921262471771|24.586499776486363|0|null|2.50412858079328|0|null|false|0|false
8.20|(234.67,.01)|(1.00,-.01)|233.67056685710517|24.586499776486363|233|0|0|(244.67,.00)|(333.02,.00)|(253.39,.00)|-0.00|1.00|0.00|(254.67,.00)|(1.00,.00)|253.67056685710517|24.586499776486363|0|null|2.50138825998334|0|null|false|0|false
8.25|(235.95,-.00)|(1.00,-.01)|234.95251952995244|24.586499776486363|234|0|0|(245.95,.00)|(334.30,.00)|(254.67,.00)|-0.00|1.00|0.00|(255.95,.00)|(1.00,.00)|254.95251952995244|24.586499776486363|0|null|2.4986801022539904|0|null|false|0|false
8.30|(237.24,-.01)|(1.00,-.01)|236.23795941727377|24.586499776486363|236|0|0|(247.24,.00)|(335.58,.00)|(255.95,.00)|-0.00|1.00|0.00|(257.24,.00)|(1.00,.00)|256.23795941727377|24.586499776486363|0|null|2.496014204498154|0|null|false|0|false
8.35|(238.53,-.02)|(1.00,-.01)|237.52686189304453|24.586499776486363|237|0|0|(248.53,.00)|(336.87,.00)|(257.24,.00)|-0.00|1.00|0.00|(258.53,.00)|(1.00,.00)|257.5268618930445|24.586499776486363|0|null|2.4934014340812727|0|null|false|0|false
8.40|(239.82,-.03)|(1.00,-.01)|238.8191951342079|24.586499776486363|238|0|0|(249.82,.00)|(338.17,.00)|(258.53,.00)|0.07|1.00|0.00|(259.82,.00)|(1.00,.00)|258.8191951342079|24.586499776486363|0|null|2.4916969756132508|0|null|false|0|false
8.45|(241.11,-.04)|(1.00,-.01)|240.1149457433469|24.586499776486363|240|0|0|(251.11,.00)|(339.46,.00)|(259.82,.00)|0.07|1.00|0.00|(261.11,.00)|(1.00,.00)|260.1149457433469|24.586499776486363|0|null|2.4903473238771783|0|null|false|0|false
8.50|(242.41,-.04)|(1.00,-.01)|241.4140888855299|24.586499776486363|241|0|0|(252.41,.00)|(340.76,.00)|(261.11,.00)|0.07|1.00|0.00|(262.41,.00)|(1.00,.00)|261.4140888855299|24.586499776486363|0|null|2.4893635561624383|0|null|false|0|false
8.55|(243.72,-.04)|(1.00,-.01)|242.71659969679078|24.586499776486363|242|0|0|(253.72,.00)|(342.06,.00)|(262.41,.00)|0.07|1.00|0.00|(263.72,.00)|(1.00,.00)|262.7165996967908|24.586499776486363|0|null|2.488757100029848|0|null|false|0|false
8.60|(245.02,-.04)|(1.00,-.01)|244.02245327916134|24.586499776486363|244|0|0|(255.02,.00)|(343.37,.00)|(263.72,.00)|0.07|1.00|0.00|(265.02,.00)|(1.00,.00)|264.02245327916137|24.586499776486363|0|null|2.4885392927437975|0|null|false|0|false
8.65|(246.33,-.04)|(1.00,-.00)|245.33162471546297|24.586499776486363|245|0|0|(256.33,.00)|(344.68,.00)|(265.02,.00)|0.07|1.00|0.00|(266.33,.00)|(1.00,.00)|265.33162471546297|24.586499776486363|0|null|2.48872098458238|0|null|false|0|false
8.70|(247.64,-.04)|(1.00,-.00)|246.64408909911955|24.586499776486363|246|0|0|(257.64,.00)|(345.99,.00)|(266.33,.00)|0.07|1.00|0.00|(267.64,.00)|(1.00,.00)|266.6440890991196|24.586499776486363|0|null|2.489312192333537|0|null|false|0|false
8.75|(248.96,-.04)|(1.00,-.00)|247.95982157457362|24.586499776486363|247|0|0|(258.96,.00)|(347.31,.00)|(267.64,.00)|0.07|1.00|0.00|(268.96,.00)|(1.00,.00)|267.95982157457365|24.586499776486363|0|null|2.490321807405682|0|null|false|0|false
8.80|(250.28,-.03)|(1.00,-.00)|249.27880576545525|24.586499776486363|249|0|0|(260.28,.00)|(348.62,.00)|(268.96,.00)|0.05|1.00|0.00|(270.28,.00)|(1.00,.00)|269.2788057654552|24.586499776486363|0|null|2.491502970192412|0|null|false|0|false
8.85|(251.60,-.03)|(1.00,-.00)|250.60101077401197|24.586499776486363|250|0|0|(261.60,.00)|(349.95,.00)|(270.28,.00)|0.05|1.00|0.00|(271.60,.00)|(1.00,.00)|270.60101077401197|24.586499776486363|0|null|2.493031725945987|0|null|false|0|false
8.90|(252.93,-.02)|(1.00,.00)|251.92641279692913|24.586499776486363|251|0|0|(262.93,.00)|(351.27,.00)|(271.60,.00)|0.05|1.00|0.00|(272.93,.00)|(1.00,.00)|271.9264127969291|24.586499776486363|0|null|2.4949121442081568|0|null|false|0|false
8.95|(254.25,-.01)|(1.00,.00)|253.25498832330481|24.586499776486363|253|0|0|(264.25,.00)|(352.60,.00)|(272.93,.00)|0.05|1.00|0.00|(274.25,.00)|(1.00,.00)|273.2549883233048|24.586499776486363|0|null|2.4971462937775897|0|null|false|0|false
9.00|(255.59,-.00)|(1.00,.00)|254.58671416708265|24.586499776486363|254|0|0|(265.59,.00)|(353.93,.00)|(274.25,.00)|0.05|1.00|0.00|(275.59,.00)|(1.00,.00)|274.5867141670826|24.586499776486363|0|null|2.4997342733591053|0|null|false|0|false
9.05|(256.92,.01)|(1.00,.00)|255.92156749294276|24.586499776486363|255|0|0|(266.92,.00)|(355.27,.00)|(275.59,.00)|0.05|1.00|0.00|(276.92,.00)|(1.00,.00)|275.92156749294276|24.586499776486363|0|null|2.5026742913747855|0|null|false|0|false
9.10|(258.26,.02)|(1.00,.01)|257.25952583521746|24.586499776486363|257|0|0|(268.26,.00)|(356.61,.00)|(276.92,.00)|0.05|1.00|0.00|(278.26,.00)|(1.00,.00)|277.25952583521746|24.586499776486363|0|null|2.505962789323177|0|null|false|0|false
9.15|(259.60,.04)|(1.00,.01)|258.60056710966535|24.586499776486363|258|0|0|(269.60,.00)|(357.95,.00)|(278.26,.00)|0.05|1.00|0.00|(279.60,.00)|(1.00,.00)|278.60056710966535|24.586499776486363|0|null|2.509594602562424|0|null|false|0|false
9.20|(260.94,.05)|(1.00,.01)|259.94466961818694|24.586499776486363|259|0|0|(270.94,.00)|(359.29,.00)|(279.60,.00)|0.05|1.00|0.00|(280.94,.00)|(1.00,.00)|279.94466961818694|24.586499776486363|0|null|2.5135631520333854|0|null|false|0|false
9.25|(262.29,.06)|(1.00,.01)|261.29183727260227|24.586499776486363|261|0|0|(272.29,.00)|(360.64,.00)|(280.94,.00)|-0.05|1.00|0.00|(282.29,.00)|(1.00,.00)|281.29183727260227|24.586499776486363|0|null|2.5166732135680845|0|null|false|0|false
9.30|(263.64,.07)|(1.00,.01)|262.6420386438041|24.586499776486363|262|0|0|(273.64,.00)|(361.99,.00)|(282.29,.00)|-0.05|1.00|0.00|(283.64,.00)|(1.00,.00)|282.6420386438041|24.586499776486363|0|null|2.5197091144252854|0|null|false|0|false
9.35|(265.00,.08)|(1.00,.01)|263.99525445555383|24.586499776486363|263|0|0|(275.00,.00)|(363.34,.00)|(283.64,.00)|-0.05|1.00|0.00|(285.00,.00)|(1.00,.00)|283.99525445555383|24.586499776486363|0|null|2.522659433510934|0|null|false|0|false
